id,uniquenessIndex,name,backgroundId,skullGene,hairGene,eyesGene,noseGene,teethGene,bonesGene,beardGene,skills,rank,gameToken,intelligence,strength,dexterity,stamina,accuracy,speed,fireLord,regenerationLord,iceLord,poisonLord,lightningLord,archmage,immortal,hairGroup,eyesGroup,beardGroup,backgroundColor,skullColor,bonesColor,beardColor,eyesColor,hairColor,base_count,color_count,fastKick,ironFists,skill_count,match_code,match_desc
2274,25,Srukkokhoss,46,1,122,52,3,1,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,8,5,6,3,2,6,False,False,False,False,False,False,True,9,5,2,#9775fa,#e91e63,,,#4caf50,,5,3,True,True,3,0,
2275,22,Pegral,123,3,39,4,0,8,15,8,['FAST_KICK'],0,False,8,9,8,7,8,1,False,False,False,False,False,False,False,4,3,2,#ffe8cc,#673ab7,,,#4caf50,#00bcd4,6,4,True,False,1,0,
2276,11,Redde,124,3,62,71,1,9,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,6,15,1,13,3,3,False,False,False,False,False,True,False,5,6,0,#ffd8a8,#673ab7,,#212121,#ff5722,#263238,7,4,True,False,2,0,
2277,22,Masharsath,19,9,111,54,4,3,15,8,['FAST_KICK'],0,False,6,14,4,14,1,2,False,False,False,False,False,False,False,8,5,2,#f03e3e,#ffeb3b,,,#ffeb3b,#673ab7,6,3,True,False,1,1,skull=eyes
2278,25,Chiuphreghaass,43,1,122,65,1,9,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,10,5,2,1,6,6,False,False,False,False,False,False,True,9,6,2,#e5dbff,#e91e63,,,#00bcd4,,5,3,True,True,3,0,
2279,22,Nahihr,88,0,88,68,5,5,15,8,['FAST_KICK'],0,False,1,9,8,14,6,2,False,False,False,False,False,False,False,6,6,2,#12b886,#f44336,,,#cddc39,#ffeb3b,6,4,True,False,1,0,
2280,22,Varioxas,103,11,104,75,1,7,15,8,['FAST_KICK'],0,False,2,13,5,14,1,6,False,False,False,False,False,False,False,7,7,2,#e9fac8,#ff5722,,,#e91e63,#ffc107,6,4,True,False,1,0,
2281,22,Raorlaon,26,4,54,15,5,1,15,8,['FAST_KICK'],0,False,12,4,4,6,6,8,False,False,False,False,False,False,False,0,1,2,#f783ac,#3f51b5,,,#ffffff,#009688,6,4,True,False,1,0,
2282,22,Khiolmos,15,5,77,83,0,2,15,8,['FAST_KICK'],0,False,6,6,5,11,5,7,False,False,False,False,False,False,False,6,7,2,#ffa8a8,#03a9f4,,,#cddc39,#263238,6,3,True,False,1,0,
2283,22,Pranerr,79,10,56,0,6,5,15,8,['FAST_KICK'],0,False,4,7,7,10,6,6,False,False,False,False,False,False,False,0,3,2,#1098ad,#ff9800,,,#e91e63,#cddc39,6,4,True,False,1,0,
2284,25,Dikroittia,83,3,122,15,3,3,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,10,5,4,5,6,1,False,False,False,False,False,False,True,9,1,2,#c3fae8,#673ab7,,,#ffffff,,5,3,True,True,3,0,
2285,22,Sthintox,96,3,5,25,3,5,15,8,['FAST_KICK'],0,False,12,6,8,8,4,2,False,False,False,False,False,False,False,1,4,2,#69db7c,#673ab7,,,#ffeb3b,#2196f3,6,4,True,False,1,0,
2286,12,Threagra,54,0,37,13,4,4,14,8,['ICE_LORD'],0,False,12,7,1,7,5,9,False,False,True,False,False,False,False,4,4,2,#bac8ff,#f44336,#00bcd4,,#263238,#2196f3,7,4,False,False,1,0,
2287,22,Frealnu,106,13,62,0,4,1,15,8,['FAST_KICK'],0,False,5,5,8,10,3,9,False,False,False,False,False,False,False,5,3,2,#a9e34b,#607d8b,,,#e91e63,#263238,6,3,True,False,1,0,
2288,25,Cossi,76,0,122,67,4,9,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,2,6,8,4,8,2,False,False,False,False,False,False,True,9,6,2,#3bc9db,#f44336,,,#8bc34a,,5,3,True,True,3,0,
2289,22,Tuszostrouk,47,4,39,35,4,7,15,8,['FAST_KICK'],0,False,20,5,2,3,6,4,False,False,False,False,False,False,False,4,2,2,#845ef7,#3f51b5,,,#3f51b5,#00bcd4,6,3,True,False,1,1,skull=eyes
2290,22,Grausziongu,101,11,2,6,5,7,15,8,['FAST_KICK'],0,False,6,9,11,12,2,1,False,False,False,False,False,False,False,1,3,2,#2b8a3e,#ff5722,,,#cddc39,#9c27b0,6,4,True,False,1,0,
2291,25,Nichuumois,129,9,122,27,1,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,1,8,3,12,1,6,False,False,False,False,False,False,True,9,4,2,#f76707,#ffeb3b,,,#ffcdd2,,5,3,True,True,3,0,
2292,22,Baakiu,98,6,22,64,6,6,15,8,['FAST_KICK'],0,False,14,1,8,2,12,4,False,False,False,False,False,False,False,2,6,2,#40c057,#009688,,,#2196f3,#03a9f4,6,4,True,False,1,0,
2293,12,Zelrabal,5,12,38,36,5,9,7,8,['POISON_LORD'],0,False,18,5,3,6,4,4,False,False,False,True,False,False,False,4,2,2,#dee2e6,#795548,#000000,,#2196f3,#03a9f4,7,5,False,False,1,0,
2294,25,Sthronoukkec,28,11,122,1,1,3,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,8,11,1,5,1,6,False,False,False,False,False,False,True,9,3,2,#e64980,#ff5722,,,#9c27b0,,5,3,True,True,3,0,
2295,22,Ikrikroh,73,10,23,80,6,4,15,8,['FAST_KICK'],0,False,6,5,6,5,18,1,False,False,False,False,False,False,False,2,7,2,#c5f6fa,#ff9800,,,#00bcd4,#00bcd4,6,3,True,False,1,1,eyes=hair
2296,22,Auntioth,113,10,29,7,7,7,15,8,['FAST_KICK'],0,False,1,15,4,21,1,1,False,False,False,False,False,False,False,2,3,2,#fff3bf,#ff9800,,,#ffeb3b,#ff5722,6,4,True,False,1,0,
2297,25,Siphas,59,10,122,8,5,5,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,6,11,1,11,1,2,False,False,False,False,False,False,True,9,3,2,#4263eb,#ff9800,,,#ff5722,,5,3,True,True,3,0,
2298,15,Ruddel,6,12,122,71,4,6,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,6,11,3,10,1,1,False,False,False,False,False,True,False,9,6,0,#ced4da,#795548,,#212121,#ff5722,,6,4,True,False,2,0,
2299,25,Tagrujouz,30,14,122,9,5,3,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,5,8,3,8,1,6,False,False,False,False,False,False,False,9,3,2,#c2255c,#ffffff,,,#f44336,,5,3,True,True,2,0,
2300,22,Iudol,123,9,101,50,0,4,15,8,['FAST_KICK'],0,False,2,7,10,13,8,1,False,False,False,False,False,False,False,7,5,2,#ffe8cc,#ffeb3b,,,#00bcd4,#4caf50,6,4,True,False,1,0,
2301,22,Chudratt,69,7,43,33,4,1,15,8,['FAST_KICK'],0,False,8,4,8,8,4,8,False,False,False,False,False,False,False,4,2,2,#1c7ed6,#4caf50,,,#e91e63,#ffeb3b,6,4,True,False,1,0,
2302,12,Stulrophrea,63,6,115,62,1,1,14,8,['ICE_LORD'],0,False,15,5,3,1,14,2,False,False,True,False,False,False,False,8,6,2,#d0ebff,#009688,#00bcd4,,#673ab7,#009688,7,4,False,False,1,1,skull=hair
2303,22,Lezorre,35,4,103,18,0,4,15,8,['FAST_KICK'],0,False,14,9,2,7,1,8,False,False,False,False,False,False,False,7,4,2,#e599f7,#3f51b5,,,#e91e63,#ffeb3b,6,4,True,False,1,0,
2304,22,Ingoi,95,14,91,5,4,10,15,8,['FAST_KICK'],0,False,5,2,11,8,2,12,False,False,False,False,False,False,False,6,3,2,#8ce99a,#ffffff,,,#ffcdd2,#ffcdd2,6,3,True,False,1,1,eyes=hair
2305,22,Ursiarth,46,12,32,70,0,0,15,8,['FAST_KICK'],0,False,9,10,1,15,3,3,False,False,False,False,False,False,False,3,6,2,#9775fa,#795548,,,#ffc107,#263238,6,3,True,False,1,0,
2306,22,Cuphrian,113,9,95,66,4,2,15,8,['FAST_KICK'],0,False,7,8,5,14,6,1,False,False,False,False,False,False,False,7,6,2,#fff3bf,#ffeb3b,,,#009688,#9c27b0,6,4,True,False,1,0,
2307,15,Soigrishes,21,9,122,77,2,6,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,6,12,2,8,1,2,False,False,False,False,False,True,False,9,7,0,#c92a2a,#ffeb3b,,#212121,#673ab7,,6,4,True,False,2,0,
2308,11,Usuknox,63,12,48,19,7,4,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,15,5,1,10,5,5,False,False,False,False,False,True,False,0,4,1,#d0ebff,#795548,,#455a64,#9c27b0,#263238,7,4,True,False,2,0,
2309,22,Ulraobrio,128,3,74,27,5,1,15,8,['FAST_KICK'],0,False,7,15,1,11,1,6,False,False,False,False,False,False,False,5,4,2,#fd7e14,#673ab7,,,#ffcdd2,#ffc107,6,4,True,False,1,0,
2310,22,Axxucihr,28,0,112,78,4,1,15,8,['FAST_KICK'],0,False,14,10,1,4,1,12,False,False,False,False,False,False,False,8,7,2,#e64980,#f44336,,,#3f51b5,#3f51b5,6,3,True,False,1,1,eyes=hair
2311,22,Ucuuh,63,8,37,5,4,0,15,8,['FAST_KICK'],0,False,13,1,6,6,4,10,False,False,False,False,False,False,False,4,3,2,#d0ebff,#cddc39,,,#ffcdd2,#2196f3,6,4,True,False,1,0,
2312,22,Gloinal,122,3,89,30,1,5,15,8,['FAST_KICK'],0,False,9,17,3,11,1,1,False,False,False,False,False,False,False,6,2,2,#fff4e6,#673ab7,,,#546e7a,#ffc107,6,4,True,False,1,0,
2313,22,Rumutt,70,9,20,62,4,9,15,8,['FAST_KICK'],0,False,18,7,2,7,2,4,False,False,False,False,False,False,False,2,6,2,#1971c2,#ffeb3b,,,#673ab7,#3f51b5,6,4,True,False,1,0,
2314,22,Draognaongeath,115,13,31,88,2,5,15,8,['FAST_KICK'],0,False,3,17,5,11,1,4,False,False,False,False,False,False,False,2,7,2,#ffe066,#607d8b,,,#f44336,#f44336,6,3,True,False,1,1,eyes=hair
2315,22,Zurzhephreth,93,8,78,14,0,7,15,8,['FAST_KICK'],0,False,2,2,11,11,5,9,False,False,False,False,False,False,False,6,1,2,#d3f9d8,#cddc39,,,,#e91e63,6,3,True,False,1,0,
2316,22,Hinre,55,1,39,51,5,1,15,8,['FAST_KICK'],0,False,11,4,3,2,12,8,False,False,False,False,False,False,False,4,5,2,#91a7ff,#e91e63,,,#009688,#00bcd4,6,4,True,False,1,0,
2317,2,Astrirm,122,5,19,15,4,3,1,7,"['ARCHMAGE', 'POISON_LORD']",0,False,15,9,3,9,2,2,False,False,False,True,False,True,False,2,1,0,#fff4e6,#03a9f4,#4caf50,#455a64,#ffffff,#673ab7,8,6,False,False,2,0,
2318,22,Lerpheasau,129,12,7,72,1,10,15,8,['FAST_KICK'],0,False,6,8,3,11,6,6,False,False,False,False,False,False,False,1,6,2,#f76707,#795548,,,#ffcdd2,#00bcd4,6,4,True,False,1,0,
2319,15,Roumaocorth,83,11,122,1,1,1,15,6,"['ARCHMAGE', 'FAST_KICK']",0,False,7,10,1,6,6,1,False,False,False,False,False,True,False,9,3,1,#c3fae8,#ff5722,,#263238,#9c27b0,,6,3,True,False,2,0,
2320,22,Rimfaothraas,58,12,10,53,7,8,15,8,['FAST_KICK'],0,False,9,3,10,16,1,2,False,False,False,False,False,False,False,1,5,2,#4c6ef5,#795548,,,#cddc39,#cddc39,6,3,True,False,1,1,eyes=hair
2321,16,Anduro,98,2,122,45,1,4,4,8,"['IRON_FISTS', 'LIGHTNING_LORD']",0,False,8,5,6,3,2,6,False,False,False,False,True,False,False,9,5,2,#40c057,#9c27b0,#ffc107,,#e91e63,,6,4,False,True,2,0,
2322,12,Yedusza,90,3,68,38,4,0,4,8,['LIGHTNING_LORD'],0,False,13,5,7,3,10,2,False,False,False,False,True,False,False,5,2,2,#099268,#673ab7,#ffc107,,#4caf50,#2196f3,7,5,False,False,1,0,
2323,22,Sthraurlias,14,2,48,49,3,4,15,8,['FAST_KICK'],0,False,12,9,1,7,5,7,False,False,False,False,False,False,False,0,5,2,#ffc9c9,#9c27b0,,,#2196f3,#263238,6,3,True,False,1,0,
2324,12,Kolthea,68,1,102,7,3,2,4,8,['LIGHTNING_LORD'],0,False,8,4,7,11,2,8,False,False,False,False,True,False,False,7,3,2,#228be6,#e91e63,#ffc107,,#ffeb3b,#cddc39,7,5,False,False,1,0,
2325,22,Wrohru,22,2,74,86,1,3,15,8,['FAST_KICK'],0,False,8,16,1,10,1,6,False,False,False,False,False,False,False,5,7,2,#fff0f6,#9c27b0,,,#ff5722,#ffc107,6,4,True,False,1,0,
2326,22,Loiphrophrah,72,14,6,46,7,2,15,8,['FAST_KICK'],0,False,17,3,5,5,8,2,False,False,False,False,False,False,False,1,5,2,#e3fafc,#ffffff,,,#9c27b0,#03a9f4,6,4,True,False,1,0,
2327,25,Iabbil,6,0,122,41,2,4,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,3,14,3,8,1,2,False,False,False,False,False,False,False,9,2,2,#ced4da,#f44336,,,#ffc107,,5,3,True,True,2,0,
2328,22,Corpozzi,127,7,53,44,5,10,15,8,['FAST_KICK'],0,False,5,5,11,11,8,1,False,False,False,False,False,False,False,0,5,2,#ff922b,#4caf50,,,#ffffff,#00bcd4,6,4,True,False,1,0,
2329,22,Ucukho,37,10,29,61,7,5,15,8,['FAST_KICK'],0,False,12,18,1,10,1,1,False,False,False,False,False,False,False,2,6,2,#cc5de8,#ff9800,,,#9c27b0,#ff5722,6,4,True,False,1,0,
2330,2,Threrokett,17,13,27,30,2,5,2,0,"['ARCHMAGE', 'LIGHTNING_LORD']",0,False,6,14,8,10,1,2,False,False,False,False,True,True,False,2,2,0,#ff6b6b,#607d8b,#cddc39,#37474f,#546e7a,#ffeb3b,8,6,False,False,2,0,
2331,22,Gelfilfuun,91,3,46,58,1,7,15,8,['FAST_KICK'],0,False,8,12,2,4,6,8,False,False,False,False,False,False,False,4,5,2,#087f5b,#673ab7,,,#f44336,#ffcdd2,6,4,True,False,1,0,
2332,12,Craphranti,99,8,68,79,4,6,4,8,['LIGHTNING_LORD'],0,False,12,1,11,7,6,4,False,False,False,False,True,False,False,5,7,2,#37b24d,#cddc39,#ffc107,,#2196f3,#2196f3,7,4,False,False,1,1,eyes=hair
2333,22,Graasthiuz,18,13,18,75,2,5,15,8,['FAST_KICK'],0,False,7,13,3,3,1,14,False,False,False,False,False,False,False,2,7,2,#fa5252,#607d8b,,,#e91e63,#e91e63,6,3,True,False,1,1,eyes=hair
2334,22,Uzzacirth,57,12,85,87,2,8,15,8,['FAST_KICK'],0,False,10,4,7,9,2,8,False,False,False,False,False,False,False,6,7,2,#5c7cfa,#795548,,,#ffcdd2,#4caf50,6,4,True,False,1,0,
2335,22,Vriknois,102,1,83,38,0,8,15,8,['FAST_KICK'],0,False,8,2,11,7,4,8,False,False,False,False,False,False,False,6,2,2,#f4fce3,#e91e63,,,#4caf50,#03a9f4,6,4,True,False,1,0,
2336,22,Chiontiutraol,44,8,42,83,5,8,15,8,['FAST_KICK'],0,False,6,3,15,16,1,1,False,False,False,False,False,False,False,4,7,2,#d0bfff,#cddc39,,,#cddc39,#cddc39,6,2,True,False,1,10,skull=eyes=hair
2337,22,Cherkaa,102,8,117,63,3,4,15,8,['FAST_KICK'],0,False,6,1,15,16,1,2,False,False,False,False,False,False,False,8,6,2,#f4fce3,#cddc39,,,#3f51b5,#cddc39,6,3,True,False,1,1,skull=hair
2338,25,Gluurphehlius,53,1,122,85,6,8,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,8,8,1,6,1,8,False,False,False,False,False,False,False,9,7,2,#dbe4ff,#e91e63,,,#ffc107,,5,3,True,True,2,0,
2339,22,Ulroul,86,3,99,9,3,7,15,8,['FAST_KICK'],0,False,9,11,3,5,12,1,False,False,False,False,False,False,False,7,3,2,#38d9a9,#673ab7,,,#f44336,#00bcd4,6,4,True,False,1,0,
2340,26,Dhorphauz,70,11,122,84,3,5,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,6,8,2,10,2,2,False,False,False,False,False,False,False,9,7,2,#1971c2,#ff5722,,,#ffeb3b,,5,3,True,True,2,0,
2341,22,Vrihi,43,12,2,16,2,3,15,8,['FAST_KICK'],0,False,18,8,3,11,1,1,False,False,False,False,False,False,False,1,1,2,#e5dbff,#795548,,,#ffffff,#9c27b0,6,4,True,False,1,0,
2342,25,Ghacuhr,7,5,122,31,2,7,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,12,3,6,5,2,2,False,False,False,False,False,False,False,9,2,2,#adb5bd,#03a9f4,,,#ffffff,,5,3,True,True,2,0,
2343,16,Miuhleathaun,85,8,122,26,6,8,11,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,1,6,6,11,6,1,False,True,False,False,False,False,False,9,4,2,#63e6be,#cddc39,#673ab7,,#ff9800,,6,4,False,True,2,0,
2344,22,Graabhiaguuz,71,4,19,80,7,4,15,8,['FAST_KICK'],0,False,20,5,2,1,8,4,False,False,False,False,False,False,False,2,7,2,#1864ab,#3f51b5,,,#00bcd4,#673ab7,6,4,True,False,1,0,
2345,22,Eashaal,55,10,83,49,1,1,15,8,['FAST_KICK'],0,False,18,6,1,6,4,6,False,False,False,False,False,False,False,6,5,2,#91a7ff,#ff9800,,,#2196f3,#03a9f4,6,4,True,False,1,0,
2346,22,Desziss,50,2,76,30,7,9,15,8,['FAST_KICK'],0,False,16,10,4,4,1,6,False,False,False,False,False,False,False,5,2,2,#6741d9,#9c27b0,,,#546e7a,#ffcdd2,6,4,True,False,1,0,
2347,22,Merzhoughiox,105,7,67,44,4,0,15,8,['FAST_KICK'],0,False,9,1,14,12,2,2,False,False,False,False,False,False,False,5,5,2,#c0eb75,#4caf50,,,#ffffff,#3f51b5,6,4,True,False,1,0,
2348,22,Chokholroin,37,10,89,59,5,5,15,8,['FAST_KICK'],0,False,9,14,3,14,1,1,False,False,False,False,False,False,False,6,6,2,#cc5de8,#ff9800,,,#ffffff,#ffc107,6,4,True,False,1,0,
2349,22,Juulphoin,115,9,115,17,6,8,15,8,['FAST_KICK'],0,False,1,5,5,17,9,3,False,False,False,False,False,False,False,8,0,2,#ffe066,#ffeb3b,,,,#009688,6,3,True,False,1,0,
2350,22,Jaggax,78,11,48,48,6,2,15,8,['FAST_KICK'],0,False,8,7,2,9,9,5,False,False,False,False,False,False,False,0,5,2,#15aabf,#ff5722,,,#3f51b5,#263238,6,3,True,False,1,0,
2351,15,Huter,109,5,122,23,7,9,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,6,1,11,7,4,2,False,False,False,False,False,True,False,9,4,0,#74b816,#03a9f4,,#455a64,#4caf50,,6,4,True,False,2,0,
2352,11,Wrusses,66,7,99,29,4,7,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,11,1,11,6,10,2,False,False,False,False,False,True,False,7,4,1,#4dabf7,#4caf50,,#37474f,#ffffff,#00bcd4,7,5,True,False,2,0,
2353,25,Thruuhouh,55,8,122,34,4,10,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,12,4,5,7,1,2,False,False,False,False,False,False,False,9,2,2,#91a7ff,#cddc39,,,#9c27b0,,5,3,True,True,2,0,
2354,22,Ointhelraa,110,2,110,21,7,9,15,8,['FAST_KICK'],0,False,18,6,5,7,2,2,False,False,False,False,False,False,False,8,4,2,#66a80f,#9c27b0,,,#03a9f4,#9c27b0,6,3,True,False,1,1,skull=hair
2355,25,Shrakhiorroi,61,1,122,82,1,8,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,8,3,6,3,2,8,False,False,False,False,False,False,False,9,7,2,#364fc7,#e91e63,,,#4caf50,,5,3,True,True,2,0,
2356,22,Wruuhi,76,12,112,6,3,6,15,8,['FAST_KICK'],0,False,11,3,7,11,6,2,False,False,False,False,False,False,False,8,3,2,#3bc9db,#795548,,,#cddc39,#3f51b5,6,4,True,False,1,0,
2357,22,Slaugnea,1,9,58,15,0,0,15,8,['FAST_KICK'],0,False,3,7,5,19,3,3,False,False,False,False,False,False,False,0,1,2,#000000,#ffeb3b,,,#ffffff,#ffc107,6,4,True,False,1,0,
2358,25,Borche,38,13,122,63,2,4,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,15,8,3,2,1,2,False,False,False,False,False,False,False,9,6,2,#be4bdb,#607d8b,,,#3f51b5,,5,3,True,True,2,0,
2359,22,Jubhukau,81,2,67,67,4,8,15,8,['FAST_KICK'],0,False,14,4,8,4,8,2,False,False,False,False,False,False,False,5,6,2,#0b7285,#9c27b0,,,#8bc34a,#3f51b5,6,4,True,False,1,0,
2360,25,Shreammioniun,19,12,122,7,4,9,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,3,10,2,13,1,2,False,False,False,False,False,False,False,9,3,2,#f03e3e,#795548,,,#ffeb3b,,5,3,True,True,2,0,
2361,15,Irsoz,2,5,122,8,0,10,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,9,8,3,6,2,2,False,False,False,False,False,True,False,9,3,0,#f8f9fa,#03a9f4,,#263238,#ff5722,,6,3,True,False,2,0,
2362,22,Paamashi,108,7,112,30,6,9,15,8,['FAST_KICK'],0,False,9,4,14,9,2,2,False,False,False,False,False,False,False,8,2,2,#82c91e,#4caf50,,,#546e7a,#3f51b5,6,4,True,False,1,0,
2363,12,Koije,63,0,111,38,0,5,2,8,['LIGHTNING_LORD'],0,False,12,10,6,4,4,4,False,False,False,False,True,False,False,8,2,2,#d0ebff,#f44336,#cddc39,,#4caf50,#673ab7,7,5,False,False,1,0,
2364,22,Aaniammah,75,3,111,18,6,0,15,8,['FAST_KICK'],0,False,16,10,2,1,6,6,False,False,False,False,False,False,False,8,4,2,#66d9e8,#673ab7,,,#e91e63,#673ab7,6,3,True,False,1,1,skull=hair
2365,22,Khildeaghurm,80,10,29,8,7,10,15,8,['FAST_KICK'],0,False,2,16,2,14,6,1,False,False,False,False,False,False,False,2,3,2,#0c8599,#ff9800,,,#ff5722,#ff5722,6,3,True,False,1,1,eyes=hair
2366,22,Slithreldarm,99,0,3,78,6,9,15,8,['FAST_KICK'],0,False,12,11,6,5,2,4,False,False,False,False,False,False,False,1,7,2,#37b24d,#f44336,,,#3f51b5,#673ab7,6,4,True,False,1,0,
2367,22,Rialriknett,91,0,99,33,1,10,15,8,['FAST_KICK'],0,False,5,9,3,3,12,8,False,False,False,False,False,False,False,7,2,2,#087f5b,#f44336,,,#e91e63,#00bcd4,6,4,True,False,1,0,
2368,22,Khablourpith,12,3,26,11,7,9,15,8,['FAST_KICK'],0,False,6,10,5,11,3,5,False,False,False,False,False,False,False,2,0,2,#fff5f5,#673ab7,,,,#cddc39,6,3,True,False,1,0,
2369,2,Ghido,10,10,36,50,7,1,3,7,"['ARCHMAGE', 'LIGHTNING_LORD']",0,False,11,9,5,7,6,2,False,False,False,False,True,True,False,4,5,0,#343a40,#ff9800,#ffeb3b,#455a64,#00bcd4,#3f51b5,8,6,False,False,2,0,
2370,25,Khiugnokouh,42,13,122,50,7,7,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,11,6,5,2,6,1,False,False,False,False,False,False,False,9,5,2,#f3f0ff,#607d8b,,,#00bcd4,,5,3,True,True,2,0,
2371,22,Yeaddoul,108,7,95,30,7,10,15,8,['FAST_KICK'],0,False,9,6,14,9,2,1,False,False,False,False,False,False,False,7,2,2,#82c91e,#4caf50,,,#546e7a,#9c27b0,6,4,True,False,1,0,
2372,11,Maaxxes,69,9,2,72,5,1,15,3,"['ARCHMAGE', 'FAST_KICK']",0,False,13,6,3,8,2,8,False,False,False,False,False,True,False,1,6,1,#1c7ed6,#ffeb3b,,#212121,#ffcdd2,#9c27b0,7,5,True,False,2,0,
2373,22,Bliguxas,53,5,107,63,1,6,15,8,['FAST_KICK'],0,False,18,8,1,4,2,8,False,False,False,False,False,False,False,7,6,2,#dbe4ff,#03a9f4,,,#3f51b5,#f44336,6,4,True,False,1,0,
2374,12,Vrultew,131,2,38,47,1,1,14,8,['ICE_LORD'],0,False,18,12,1,6,2,2,False,False,True,False,False,False,False,4,5,2,#d9480f,#9c27b0,#00bcd4,,#673ab7,#03a9f4,7,5,False,False,1,0,
2375,25,Deazzitt,33,11,122,82,4,4,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,6,10,6,6,2,1,False,False,False,False,False,False,False,9,7,2,#f3d9fa,#ff5722,,,#4caf50,,5,3,True,True,2,0,
2376,12,Hobrour,24,3,78,17,0,5,4,8,['LIGHTNING_LORD'],0,False,10,8,1,4,3,15,False,False,False,False,True,False,False,6,0,2,#fcc2d7,#673ab7,#ffc107,,,#e91e63,7,4,False,False,1,0,
2377,22,Khossoihoith,41,2,20,17,3,5,15,8,['FAST_KICK'],0,False,18,8,1,6,3,5,False,False,False,False,False,False,False,2,0,2,#862e9c,#9c27b0,,,,#3f51b5,6,3,True,False,1,0,
2378,22,Aaxaoto,47,11,71,11,6,4,15,8,['FAST_KICK'],0,False,6,9,6,11,5,3,False,False,False,False,False,False,False,5,0,2,#845ef7,#ff5722,,,,#8bc34a,6,3,True,False,1,0,
2379,25,Dralrorkox,130,0,122,88,7,1,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,1,17,1,9,1,4,False,False,False,False,False,False,False,9,7,2,#e8590c,#f44336,,,#f44336,,5,2,True,True,2,1,skull=eyes
2380,22,Naadiussou,31,8,17,78,4,10,15,8,['FAST_KICK'],0,False,8,3,5,10,3,11,False,False,False,False,False,False,False,2,7,2,#a61e4d,#cddc39,,,#3f51b5,#263238,6,3,True,False,1,0,
2381,22,Chiushonta,4,12,90,34,3,7,15,8,['FAST_KICK'],0,False,12,14,3,11,1,1,False,False,False,False,False,False,False,6,2,2,#e9ecef,#795548,,,#9c27b0,#ff5722,6,4,True,False,1,0,
2382,22,Oimontuu,26,5,44,35,4,7,15,8,['FAST_KICK'],0,False,14,8,1,6,2,10,False,False,False,False,False,False,False,4,2,2,#f783ac,#03a9f4,,,#3f51b5,#ffc107,6,4,True,False,1,0,
2383,22,Onthiw,54,10,58,47,7,2,15,8,['FAST_KICK'],0,False,12,15,1,11,1,2,False,False,False,False,False,False,False,0,5,2,#bac8ff,#ff9800,,,#673ab7,#ffc107,6,4,True,False,1,0,
2384,12,Preabhoria,92,12,58,28,6,3,14,8,['ICE_LORD'],0,False,3,13,6,16,2,1,False,False,True,False,False,False,False,0,4,2,#ebfbee,#795548,#00bcd4,,#f44336,#ffc107,7,5,False,False,1,0,
2385,22,Gurzhes,79,7,109,69,4,1,15,8,['FAST_KICK'],0,False,4,4,10,8,8,6,False,False,False,False,False,False,False,8,6,2,#1098ad,#4caf50,,,#ffeb3b,#e91e63,6,4,True,False,1,0,
2386,22,Throzohr,41,0,28,11,5,9,15,8,['FAST_KICK'],0,False,6,15,1,11,3,5,False,False,False,False,False,False,False,2,0,2,#862e9c,#f44336,,,,#ffc107,6,3,True,False,1,0,
2387,25,Iastrao,131,10,122,86,0,3,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,1,16,1,14,1,1,False,False,False,False,False,False,False,9,7,2,#d9480f,#ff9800,,,#ff5722,,5,3,True,True,2,0,
2388,22,Blurdungerth,83,14,57,50,1,6,15,8,['FAST_KICK'],0,False,6,3,8,11,12,1,False,False,False,False,False,False,False,0,5,2,#c3fae8,#ffffff,,,#00bcd4,#ffeb3b,6,4,True,False,1,0,
