id,uniquenessIndex,name,backgroundId,skullGene,hairGene,eyesGene,noseGene,teethGene,bonesGene,beardGene,skills,rank,gameToken,intelligence,strength,dexterity,stamina,accuracy,speed,fireLord,regenerationLord,iceLord,poisonLord,lightningLord,archmage,immortal
3127,15,Eldinthil,22,4,122,74,3,0,15,0,"['ARCHMAGE', 'FAST_KICK']",0,False,11,3,3,5,1,8,False,False,False,False,False,True,False
3128,11,Maantiuhuh,118,2,111,46,4,1,15,6,"['ARCHMAGE', 'FAST_KICK']",0,False,18,12,2,8,1,1,False,False,False,False,False,True,False
3129,22,Chiabrao,75,2,89,57,2,2,15,8,['FAST_KICK'],0,False,9,9,3,7,6,6,False,False,False,False,False,False,False
3130,15,Caddan,93,12,122,52,7,4,15,3,"['ARCHMAGE', 'FAST_KICK']",0,False,3,2,12,9,4,1,False,False,False,False,False,True,False
3131,22,Nudoz,126,6,70,10,3,9,15,8,['FAST_KICK'],0,False,6,6,6,10,12,1,False,False,False,False,False,False,False
3132,22,Prighu,124,5,67,13,2,1,15,8,['FAST_KICK'],0,False,12,6,1,10,5,7,False,False,False,False,False,False,False
3133,22,Chilmixtrel,100,9,117,48,4,10,15,8,['FAST_KICK'],0,False,6,3,13,14,2,2,False,False,False,False,False,False,False
3134,22,Miugaunniu,91,10,104,13,1,0,15,8,['FAST_KICK'],0,False,1,11,1,15,9,3,False,False,False,False,False,False,False
3135,25,Khauxxilthith,0,3,122,35,2,1,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,15,5,3,5,1,2,False,False,False,False,False,False,True
3136,22,Llerphautheh,87,11,70,30,3,7,15,8,['FAST_KICK'],0,False,5,11,5,7,12,1,False,False,False,False,False,False,False
3137,12,Xirox,16,14,42,65,2,4,9,8,['REGENERATION_LORD'],0,False,5,6,10,11,6,2,False,True,False,False,False,False,False
3138,22,Hahri,114,14,52,82,7,6,15,8,['FAST_KICK'],0,False,9,2,11,12,4,2,False,False,False,False,False,False,False
3139,25,Yaurlouth,75,0,122,52,7,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,2,6,8,4,8,2,False,False,False,False,False,False,True
3140,22,Githi,104,5,80,6,7,8,15,8,['FAST_KICK'],0,False,12,4,10,10,2,2,False,False,False,False,False,False,False
3141,25,Thrissauhox,10,6,122,58,6,10,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,5,9,5,3,6,2,False,False,False,False,False,False,True
3142,12,Ionneathiol,113,1,116,83,3,9,4,8,['LIGHTNING_LORD'],0,False,2,4,13,13,2,6,False,False,False,False,True,False,False
3143,22,Thrithethrihr,29,5,31,83,1,2,15,8,['FAST_KICK'],0,False,8,8,5,7,2,10,False,False,False,False,False,False,False
3144,22,Slusukke,16,8,63,33,3,10,15,8,['FAST_KICK'],0,False,2,14,5,9,1,10,False,False,False,False,False,False,False
3145,25,Pilfi,64,2,122,61,6,5,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,18,6,1,2,2,2,False,False,False,False,False,False,True
3146,26,Krexxuknun,40,2,122,72,2,0,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,13,8,1,2,1,6,False,False,False,False,False,False,True
3147,22,Traszow,3,8,6,28,3,10,15,8,['FAST_KICK'],0,False,9,9,8,10,2,2,False,False,False,False,False,False,False
3148,22,Sthrudroszerth,3,3,47,15,1,10,15,8,['FAST_KICK'],0,False,12,13,6,7,1,2,False,False,False,False,False,False,False
3149,25,Sthiphrorsel,92,0,122,14,5,3,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,1,6,6,8,5,5,False,False,False,False,False,False,True
3150,22,Rouzzaus,53,4,114,50,7,2,15,8,['FAST_KICK'],0,False,16,2,4,2,12,4,False,False,False,False,False,False,False
3151,22,Xilmaze,118,9,35,35,2,1,15,8,['FAST_KICK'],0,False,12,9,4,13,1,2,False,False,False,False,False,False,False
3152,11,Uuldoszaas,116,11,74,71,1,0,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,1,19,2,19,1,1,False,False,False,False,False,True,False
3153,12,Phennius,8,14,35,10,5,6,14,8,['ICE_LORD'],0,False,15,7,9,9,1,1,False,False,True,False,False,False,False
3154,12,Jaaxasseal,22,8,90,77,4,6,5,8,['FIRE_LORD'],0,False,8,12,5,9,1,6,True,False,False,False,False,False,False
3155,22,Xorko,43,4,38,74,7,2,15,8,['FAST_KICK'],0,False,21,4,3,6,2,4,False,False,False,False,False,False,False
3156,16,Krehul,130,2,122,2,3,3,11,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,12,8,1,6,2,2,False,True,False,False,False,False,False
3157,22,Khaozzan,109,5,7,84,7,9,15,8,['FAST_KICK'],0,False,8,2,9,11,8,2,False,False,False,False,False,False,False
3158,25,Sthraulmiamfou,45,6,122,66,6,1,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,9,4,3,2,12,1,False,False,False,False,False,False,True
3159,15,Jiphriaphriu,87,8,122,65,7,2,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,3,1,8,6,12,1,False,False,False,False,False,True,False
3160,25,Slegubross,84,7,122,29,5,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,4,1,10,7,8,1,False,False,False,False,False,False,True
3161,22,Hekekho,111,6,102,70,3,8,15,8,['FAST_KICK'],0,False,2,5,12,15,6,1,False,False,False,False,False,False,False
3162,22,Waummianthias,105,8,24,82,3,5,15,8,['FAST_KICK'],0,False,1,1,17,13,8,1,False,False,False,False,False,False,False
3163,22,Saonthoun,107,4,78,75,5,2,15,8,['FAST_KICK'],0,False,10,5,5,6,1,14,False,False,False,False,False,False,False
3164,22,Hauldiolou,89,13,88,67,7,2,15,8,['FAST_KICK'],0,False,4,6,12,10,8,1,False,False,False,False,False,False,False
3165,25,Throirreah,117,1,122,53,0,4,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,2,4,7,11,1,6,False,False,False,False,False,False,True
3166,22,Thrulto,59,11,72,82,0,2,15,8,['FAST_KICK'],0,False,6,7,11,12,2,2,False,False,False,False,False,False,False
3167,22,Baobhannial,85,1,105,54,1,5,15,8,['FAST_KICK'],0,False,3,11,3,11,6,6,False,False,False,False,False,False,False
3168,22,Riduss,26,5,68,74,0,6,15,8,['FAST_KICK'],0,False,17,2,3,4,4,10,False,False,False,False,False,False,False
3169,25,Ciozis,84,12,122,65,0,6,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,6,3,3,6,12,1,False,False,False,False,False,False,True
3170,25,Fruudiubriol,77,2,122,23,1,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,8,3,8,3,8,1,False,False,False,False,False,False,True
3171,22,Boiggikron,8,9,81,15,3,2,15,8,['FAST_KICK'],0,False,12,6,8,12,1,2,False,False,False,False,False,False,False
3172,12,Cinnisaa,26,2,15,64,5,0,3,8,['LIGHTNING_LORD'],0,False,15,6,1,2,2,14,False,False,False,False,True,False,False
3173,12,Loiphru,115,10,13,76,7,7,1,8,['POISON_LORD'],0,False,6,15,2,17,1,1,False,False,False,True,False,False,False
3174,22,Thephrerm,127,13,85,15,0,0,15,8,['FAST_KICK'],0,False,6,8,12,12,2,1,False,False,False,False,False,False,False
3175,12,Dhaulthaoth,42,0,25,13,5,4,8,8,['FIRE_LORD'],0,False,6,9,6,9,5,5,True,False,False,False,False,False,False
3176,22,Zemigro,33,0,18,70,1,1,15,8,['FAST_KICK'],0,False,8,17,1,7,1,8,False,False,False,False,False,False,False
3177,12,Xablonrihr,127,2,83,81,0,10,2,8,['LIGHTNING_LORD'],0,False,13,9,1,7,8,2,False,False,False,False,True,False,False
3178,22,Shiannusthao,68,3,54,42,1,2,15,8,['FAST_KICK'],0,False,13,10,1,6,8,2,False,False,False,False,False,False,False
3179,22,Polthuc,99,5,81,28,7,0,15,8,['FAST_KICK'],0,False,12,7,6,7,4,4,False,False,False,False,False,False,False
3180,22,Wiaxoul,110,11,63,66,2,4,15,8,['FAST_KICK'],0,False,1,13,6,12,6,2,False,False,False,False,False,False,False
3181,25,Srophri,24,12,122,24,3,1,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,5,4,5,10,1,6,False,False,False,False,False,False,True
3182,25,Maoliz,0,9,122,60,1,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,5,4,5,10,1,6,False,False,False,False,False,False,True
3183,22,Driabbau,117,13,31,55,1,7,15,8,['FAST_KICK'],0,False,3,16,5,14,1,2,False,False,False,False,False,False,False
3184,11,Higguberr,50,1,22,76,6,0,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,20,8,1,2,2,8,False,False,False,False,False,True,False
3185,12,Shrialphiu,109,6,27,60,3,10,14,8,['ICE_LORD'],0,False,4,4,9,11,6,6,False,False,True,False,False,False,False
3186,22,Slaxtrujuw,16,2,3,88,6,2,15,8,['FAST_KICK'],0,False,12,19,1,5,1,4,False,False,False,False,False,False,False
3187,11,Hiantah,65,5,40,9,4,0,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,13,7,1,5,10,4,False,False,False,False,False,True,False
3188,22,Althon,129,5,67,50,4,5,15,8,['FAST_KICK'],0,False,14,6,2,6,8,4,False,False,False,False,False,False,False
3189,25,Throuhao,72,5,122,72,1,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,9,1,3,1,8,8,False,False,False,False,False,False,True
3190,22,Vossajoz,104,0,119,83,3,0,15,8,['FAST_KICK'],0,False,1,11,10,17,1,2,False,False,False,False,False,False,False
3191,12,Suudranguuth,121,9,73,11,4,2,3,8,['LIGHTNING_LORD'],0,False,1,6,6,22,3,3,False,False,False,False,True,False,False
3192,25,Crostrux,16,14,122,16,6,0,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,6,6,6,10,1,2,False,False,False,False,False,False,True
3193,22,Bhoxhurnao,6,9,117,26,6,5,15,8,['FAST_KICK'],0,False,3,10,10,17,1,1,False,False,False,False,False,False,False
3194,25,Iszauhr,97,1,122,86,6,4,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,2,8,6,6,2,6,False,False,False,False,False,False,True
3195,22,Vulduk,112,9,68,66,6,4,15,8,['FAST_KICK'],0,False,7,5,5,13,8,2,False,False,False,False,False,False,False
3196,16,Phottexhuuh,114,2,122,3,4,3,3,8,"['IRON_FISTS', 'LIGHTNING_LORD']",0,False,8,5,4,7,6,1,False,False,False,False,True,False,False
3197,22,Virithrorr,106,8,95,67,0,2,15,8,['FAST_KICK'],0,False,6,3,16,13,2,1,False,False,False,False,False,False,False
3198,22,Saalreabbiath,75,5,85,42,0,10,15,8,['FAST_KICK'],0,False,8,5,8,7,10,2,False,False,False,False,False,False,False
3199,15,Lerchossen,47,2,122,87,3,2,15,3,"['ARCHMAGE', 'FAST_KICK']",0,False,13,7,1,3,1,6,False,False,False,False,False,True,False
3200,22,Midrao,49,12,119,17,5,8,15,8,['FAST_KICK'],0,False,9,10,1,15,3,3,False,False,False,False,False,False,False
3201,11,Stheszanus,8,6,32,71,3,4,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,5,9,5,9,9,3,False,False,False,False,False,True,False
3202,22,Sthoirdistreaz,68,14,12,67,6,6,15,8,['FAST_KICK'],0,False,9,5,9,11,4,2,False,False,False,False,False,False,False
3203,22,Reltongott,72,14,1,65,5,5,15,8,['FAST_KICK'],0,False,9,2,7,4,12,6,False,False,False,False,False,False,False
3204,15,Kukhac,88,3,122,42,2,10,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,7,10,1,6,6,1,False,False,False,False,False,True,False
3205,12,Friuszao,34,3,44,15,7,10,4,8,['LIGHTNING_LORD'],0,False,15,13,3,9,1,1,False,False,False,False,True,False,False
3206,22,Xauntokreaz,127,8,80,69,0,1,15,8,['FAST_KICK'],0,False,6,11,7,16,1,1,False,False,False,False,False,False,False
3207,22,Coinrearsass,86,12,97,21,7,6,15,8,['FAST_KICK'],0,False,16,4,1,7,8,4,False,False,False,False,False,False,False
3208,22,Joszoulthiol,18,13,59,84,2,9,15,8,['FAST_KICK'],0,False,3,17,5,13,1,2,False,False,False,False,False,False,False
3209,12,Gotrobloth,123,10,24,32,7,9,14,8,['ICE_LORD'],0,False,1,17,1,15,6,1,False,False,True,False,False,False,False
3210,16,Dhaoszoiz,13,8,122,59,7,0,13,8,"['ICE_LORD', 'IRON_FISTS']",0,False,3,6,8,11,1,2,False,False,True,False,False,False,False
3211,22,Ebroulthe,101,8,120,64,0,8,15,8,['FAST_KICK'],0,False,7,1,12,8,4,8,False,False,False,False,False,False,False
3212,22,Thuukraokru,34,4,54,37,6,3,15,8,['FAST_KICK'],0,False,15,6,3,2,12,2,False,False,False,False,False,False,False
3213,16,Shrenselmoul,96,0,122,19,0,5,8,8,"['FIRE_LORD', 'IRON_FISTS']",0,False,6,9,6,5,2,2,True,False,False,False,False,False,False
3214,25,Sthroblik,130,7,122,23,7,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,1,5,12,9,4,1,False,False,False,False,False,False,True
3215,16,Thrungauszo,60,4,122,3,2,8,4,8,"['IRON_FISTS', 'LIGHTNING_LORD']",0,False,14,2,2,2,6,4,False,False,False,False,True,False,False
3216,22,Xoirliumfoh,58,14,24,43,7,0,15,8,['FAST_KICK'],0,False,11,3,5,7,6,8,False,False,False,False,False,False,False
3217,25,Gheakhec,89,9,122,37,3,2,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,3,3,5,7,12,1,False,False,False,False,False,False,True
3218,22,Sheahoutath,22,6,33,42,4,7,15,8,['FAST_KICK'],0,False,6,9,2,5,6,12,False,False,False,False,False,False,False
3219,16,Xojorruuss,9,5,122,52,4,9,12,8,"['ICE_LORD', 'IRON_FISTS']",0,False,9,3,9,3,4,2,False,False,True,False,False,False,False
3220,22,Bornoissao,27,0,9,41,1,8,15,8,['FAST_KICK'],0,False,2,13,6,9,2,8,False,False,False,False,False,False,False
3221,22,Bizzuubrioth,72,12,118,26,4,9,15,8,['FAST_KICK'],0,False,5,9,4,16,6,1,False,False,False,False,False,False,False
3222,22,Nuxxaw,42,6,12,34,7,0,15,8,['FAST_KICK'],0,False,14,11,2,7,6,1,False,False,False,False,False,False,False
3223,22,Viariuszi,116,2,27,48,3,4,15,8,['FAST_KICK'],0,False,12,8,4,14,1,2,False,False,False,False,False,False,False
3224,12,Hoisthiu,87,2,39,41,0,6,13,8,['ICE_LORD'],0,False,9,9,3,7,12,1,False,False,True,False,False,False,False
3225,22,Phruulphen,13,2,89,59,3,9,15,8,['FAST_KICK'],0,False,9,14,3,12,1,2,False,False,False,False,False,False,False
3226,25,Ghiussuugneah,121,9,122,5,0,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,1,5,5,13,1,6,False,False,False,False,False,False,True
3227,13,Vorphao,24,2,25,18,2,9,5,8,['FIRE_LORD'],0,False,10,7,6,3,2,12,True,False,False,False,False,False,False
3228,25,Otirr,38,0,122,21,3,3,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,12,10,1,2,2,4,False,False,False,False,False,False,True
3229,22,Edruxioc,90,7,50,43,3,0,15,8,['FAST_KICK'],0,False,8,6,8,4,8,6,False,False,False,False,False,False,False
3230,25,Keszoiz,47,4,122,68,4,2,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,12,4,5,7,1,2,False,False,False,False,False,False,True
3231,12,Vaukreaz,4,0,10,84,3,7,5,8,['FIRE_LORD'],0,False,3,11,10,14,1,2,True,False,False,False,False,False,False
3232,12,Sthruuliuh,15,2,34,5,7,0,10,8,['FIRE_LORD'],0,False,13,13,1,5,1,8,True,False,False,False,False,False,False
3233,22,Phreanniul,77,5,82,77,3,0,15,8,['FAST_KICK'],0,False,20,4,2,1,10,4,False,False,False,False,False,False,False
3234,11,Shriaphiohlu,45,2,53,64,5,7,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,20,6,2,2,8,2,False,False,False,False,False,True,False
3235,11,Gheazialroul,5,4,100,63,0,8,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,16,6,4,4,6,4,False,False,False,False,False,True,False
3236,11,Cioxxetrauz,55,12,7,14,1,10,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,11,3,2,10,9,5,False,False,False,False,False,True,False
3237,22,Kaoxxin,40,13,116,15,6,0,15,8,['FAST_KICK'],0,False,12,7,12,7,2,1,False,False,False,False,False,False,False
3238,16,Ghialaonnuun,104,2,122,48,2,5,9,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,12,4,5,7,1,2,False,True,False,False,False,False,False
3239,22,Caphuu,97,8,118,8,1,0,15,8,['FAST_KICK'],0,False,1,7,13,18,2,1,False,False,False,False,False,False,False
3240,22,Jaaszon,36,10,12,63,2,3,15,8,['FAST_KICK'],0,False,12,15,1,11,1,2,False,False,False,False,False,False,False
3241,22,Urziarpen,113,4,104,3,7,4,15,8,['FAST_KICK'],0,False,8,8,4,12,6,2,False,False,False,False,False,False,False
3242,22,Letraw,65,7,62,85,3,4,15,8,['FAST_KICK'],0,False,6,5,6,11,7,5,False,False,False,False,False,False,False
3243,12,Aophrugoz,108,6,30,46,5,1,5,8,['FIRE_LORD'],0,False,9,4,8,7,6,6,True,False,False,False,False,False,False
3244,22,Broithraghon,56,0,46,73,0,1,15,8,['FAST_KICK'],0,False,7,14,1,6,1,12,False,False,False,False,False,False,False
3245,25,Thrazow,12,11,122,33,4,9,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,2,14,1,6,1,8,False,False,False,False,False,False,True
3246,12,Uulthakao,14,12,19,49,2,4,0,8,['POISON_LORD'],0,False,15,12,1,7,2,4,False,False,False,True,False,False,False
3247,13,Thukhido,23,6,89,32,2,5,12,8,['ICE_LORD'],0,False,4,13,2,9,6,6,False,False,True,False,False,False,False
3248,25,Vrojatt,40,4,122,75,3,3,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,14,7,1,1,1,8,False,False,False,False,False,False,True
3249,16,Taobruul,83,14,122,41,2,3,7,8,"['POISON_LORD', 'IRON_FISTS']",0,False,4,6,4,10,6,1,False,False,False,True,False,False,False
3250,22,Shopheas,118,14,82,60,0,1,15,8,['FAST_KICK'],0,False,11,4,5,10,2,8,False,False,False,False,False,False,False
3251,22,Shruldiangaaz,112,7,35,57,2,7,15,8,['FAST_KICK'],0,False,7,7,9,9,2,6,False,False,False,False,False,False,False
3252,22,Eaneas,16,9,73,59,7,10,15,8,['FAST_KICK'],0,False,3,10,7,18,1,2,False,False,False,False,False,False,False
3253,25,Zoulmian,49,11,122,81,6,2,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,7,10,1,6,6,1,False,False,False,False,False,False,True
3254,22,Kirsess,99,7,30,53,2,10,15,8,['FAST_KICK'],0,False,1,1,18,10,4,6,False,False,False,False,False,False,False
3255,22,Stredarr,48,9,88,3,3,10,15,8,['FAST_KICK'],0,False,8,7,6,13,6,1,False,False,False,False,False,False,False
3256,15,Bhaucoi,93,1,122,46,6,1,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,8,5,6,3,2,6,False,False,False,False,False,True,False
3257,22,Srauphrun,6,8,19,29,1,9,15,8,['FAST_KICK'],0,False,12,7,11,10,1,1,False,False,False,False,False,False,False
3258,12,Ebigrex,17,1,100,13,4,7,12,8,['ICE_LORD'],0,False,3,9,1,7,9,11,False,False,True,False,False,False,False
3259,25,Strijengorr,92,8,122,29,0,0,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,3,1,14,11,2,1,False,False,False,False,False,False,True
3260,22,Sthouxxis,46,11,118,85,2,0,15,8,['FAST_KICK'],0,False,6,16,2,16,1,1,False,False,False,False,False,False,False
3261,22,Stholferm,119,3,113,72,6,7,15,8,['FAST_KICK'],0,False,13,7,3,7,2,8,False,False,False,False,False,False,False
3262,22,Griabrax,80,2,102,45,4,8,15,8,['FAST_KICK'],0,False,10,5,7,6,6,6,False,False,False,False,False,False,False
3263,22,Vunouth,18,10,77,76,1,5,15,8,['FAST_KICK'],0,False,6,14,1,12,3,5,False,False,False,False,False,False,False
3264,12,Tureantitt,82,1,46,31,6,7,5,8,['FIRE_LORD'],0,False,7,4,5,6,6,12,True,False,False,False,False,False,False
3265,22,Borrus,89,2,32,85,0,2,15,8,['FAST_KICK'],0,False,7,9,1,11,9,3,False,False,False,False,False,False,False
3266,12,Koinaaz,39,5,47,85,3,9,0,8,['POISON_LORD'],0,False,12,15,1,7,2,4,False,False,False,True,False,False,False
3267,22,Thandrindrao,39,4,94,68,2,3,15,8,['FAST_KICK'],0,False,14,7,5,6,1,8,False,False,False,False,False,False,False
3268,12,Jikho,6,5,100,43,1,6,4,8,['LIGHTNING_LORD'],0,False,11,5,5,3,8,8,False,False,False,False,True,False,False
3269,16,Gremlean,1,0,122,84,2,8,11,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,1,8,2,12,3,5,False,True,False,False,False,False,False
3270,22,Vralmophaa,11,8,20,29,1,7,15,8,['FAST_KICK'],0,False,12,4,11,11,1,2,False,False,False,False,False,False,False
3271,25,Danes,63,1,122,60,1,5,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,10,4,1,1,2,14,False,False,False,False,False,False,True
3272,22,Egnurerth,3,13,71,47,4,3,15,8,['FAST_KICK'],0,False,12,10,12,4,2,1,False,False,False,False,False,False,False
3273,2,Traungitt,7,8,8,27,3,4,1,4,"['ARCHMAGE', 'POISON_LORD']",0,False,5,5,10,8,6,6,False,False,False,True,False,True,False
3274,22,Llurrelro,42,12,121,22,5,0,15,8,['FAST_KICK'],0,False,11,11,2,8,6,2,False,False,False,False,False,False,False
3275,25,Diaphaalnea,9,3,122,2,2,4,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,15,7,3,1,2,2,False,False,False,False,False,False,True
3276,22,Sthuulfe,26,2,8,62,4,0,15,8,['FAST_KICK'],0,False,15,10,1,2,6,6,False,False,False,False,False,False,False
3277,16,Phoithu,115,12,122,81,0,10,5,8,"['FIRE_LORD', 'IRON_FISTS']",0,False,4,5,3,12,6,1,True,False,False,False,False,False,False
3278,25,Vreaxtrandix,37,7,122,54,7,4,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,6,6,8,8,2,1,False,False,False,False,False,False,True
3279,22,Aghoz,6,4,100,56,4,2,15,8,['FAST_KICK'],0,False,10,11,4,7,6,2,False,False,False,False,False,False,False
3280,16,Juthean,76,10,122,26,1,5,2,8,"['IRON_FISTS', 'LIGHTNING_LORD']",0,False,2,10,2,10,6,1,False,False,False,False,True,False,False
3281,22,Maakaolfeth,22,14,28,20,1,5,15,8,['FAST_KICK'],0,False,11,11,3,9,1,6,False,False,False,False,False,False,False
3282,22,Daurphao,102,14,14,42,7,5,15,8,['FAST_KICK'],0,False,3,11,8,18,1,1,False,False,False,False,False,False,False
3283,25,Lontublec,21,7,122,58,6,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,1,12,6,6,2,4,False,False,False,False,False,False,True
3284,26,Aummoiha,86,2,122,57,2,5,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,8,5,2,3,6,6,False,False,False,False,False,False,True
3285,22,Jiandrophraas,78,11,2,31,2,6,15,8,['FAST_KICK'],0,False,11,9,5,9,6,1,False,False,False,False,False,False,False
3286,22,Licugiss,24,1,119,76,2,6,15,8,['FAST_KICK'],0,False,10,12,1,6,1,12,False,False,False,False,False,False,False
3287,25,Bhiohraultheath,77,12,122,78,0,2,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,11,3,2,6,6,2,False,False,False,False,False,False,True
3288,11,Yuldaoth,18,12,66,79,1,2,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,15,12,1,7,2,4,False,False,False,False,False,True,False
3289,22,Grirchirth,83,12,47,33,4,2,15,8,['FAST_KICK'],0,False,6,11,1,8,6,8,False,False,False,False,False,False,False
3290,16,Bremiw,33,13,122,88,7,6,0,8,"['POISON_LORD', 'IRON_FISTS']",0,False,9,13,3,3,1,2,False,False,False,True,False,False,False
3291,22,Taorrouldou,106,6,43,56,7,7,15,8,['FAST_KICK'],0,False,2,8,9,15,6,1,False,False,False,False,False,False,False
3292,16,Naukhiabel,89,4,122,32,5,9,13,8,"['ICE_LORD', 'IRON_FISTS']",0,False,7,8,1,6,6,2,False,False,True,False,False,False,False
3293,22,Paothros,113,7,56,67,5,0,15,8,['FAST_KICK'],0,False,1,2,19,15,4,1,False,False,False,False,False,False,False
3294,12,Waubaun,82,2,38,30,0,6,8,8,['FIRE_LORD'],0,False,16,7,4,3,8,2,True,False,False,False,False,False,False
3295,22,Crusur,90,9,121,15,4,2,15,8,['FAST_KICK'],0,False,4,9,6,13,6,2,False,False,False,False,False,False,False
3296,25,Elmoignion,28,10,122,71,5,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,2,13,1,9,1,6,False,False,False,False,False,False,True
3297,25,Khitrerth,94,10,122,25,1,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,1,7,8,13,2,1,False,False,False,False,False,False,True
3298,22,Thoilioz,37,9,19,75,6,5,15,8,['FAST_KICK'],0,False,14,12,2,6,1,6,False,False,False,False,False,False,False
3299,2,Poirlioth,124,5,50,10,4,2,3,5,"['ARCHMAGE', 'LIGHTNING_LORD']",0,False,15,9,3,9,2,2,False,False,False,False,True,True,False
3300,11,Ubru,13,7,74,57,3,8,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,1,12,7,10,2,8,False,False,False,False,False,True,False
3301,22,Llindriuth,32,1,20,18,7,1,15,8,['FAST_KICK'],0,False,16,9,1,1,1,14,False,False,False,False,False,False,False
3302,25,Pruteth,88,12,122,76,1,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,10,6,1,7,6,1,False,False,False,False,False,False,True
3303,22,Giandras,72,11,61,58,2,10,15,8,['FAST_KICK'],0,False,4,14,2,6,6,8,False,False,False,False,False,False,False
3304,12,Crobrughar,86,12,116,87,1,5,12,8,['ICE_LORD'],0,False,5,4,8,9,8,6,False,False,True,False,False,False,False
3305,12,Drioxuul,15,11,0,35,1,3,7,8,['POISON_LORD'],0,False,6,13,1,11,3,7,False,False,False,True,False,False,False
